employee_id,employee_name,department,working_hours_per_day,sleep_hours,stress_level,meetings_per_day,work_mode,productivity_score,salary,leaves_taken,burnout_risk
EMP3896,William Holland,HR,8.6,3.2,2,7,Remote,69,224091.0,0,Medium
EMP5842,,Sales,7.4,5.4,7,6,Remote,78,105899.0,22,Medium
EMP3082,Tiffany Garcia,IT,7.9,5.3,10,3,Hybrid,96,89194.0,10,Medium
EMP1753,Michael Diaz,Support,7.7,7.9,10,6,Hybrid,90,139125.0,18,High
EMP3546,Natalie Young,HR,7.6,7.5,3,2,Remote,53,81804.0,22,Low
EMP4969,Allen Ramos,Sales,4.7,7.1,7,7,Hybrid,40,82256.0,22,Low
EMP4373,Daniel Martinez,Sales,7.8,8.4,1,8,Onsite,96,37789.0,6,High
EMP5107,Lynn Padilla,Support,5.4,6.8,5,3,Hybrid,55,38856.0,6,High
EMP3444,Martin Macdonald,Marketing,14.1,6.2,6,5,Hybrid,43,141789.0,26,High
EMP5380,Elizabeth Petersen,Sales,10.9,6.2,2,11,Hybrid,66,215476.0,10,Medium
EMP2066,Alexandra Riley,Operations,8.4,6.7,7,3,Onsite,95,182175.0,25,Low
EMP4913,Nancy Morales PhD,Finance,9.0,4.6,4,3,Onsite,94,142894.0,8,High
EMP4498,Benjamin Lindsey,Finance,10.8,7.4,6,3,Remote,43,91662.0,8,Low
EMP3738,Lauren Fitzpatrick,Marketing,4.8,5.1,9,7,Remote,53,124382.0,24,Medium
EMP5000,Jessica Mendez,HR,7.6,7.2,5,10,Remote,86,120542.0,19,Medium
EMP2568,Sarah Frey,IT,7.0,5.1,6,7,Onsite,76,244180.0,22,Medium
EMP3427,Maria Berry,HR,4.1,,9,10,Remote,100,239126.0,16,High
EMP4746,Kimberly Martinez,Support,5.1,6.6,8,11,Remote,67,159477.0,9,High
EMP5808,Roy Clarke,Operations,14.3,4.1,7,6,Remote,67,52722.0,10,High
EMP2687,Carlos Cox,Sales,5.7,7.6,4,4,Onsite,51,51449.0,0,Low
EMP1851,Jose Morales,Finance,6.9,4.1,9,11,Remote,42,199470.0,10,Medium
EMP4546,Cory Yang,Finance,9.3,4.7,4,9,Hybrid,80,65403.0,4,Low
EMP1895,Taylor Parks,Support,9.2,6.6,7,7,Hybrid,72,98109.0,4,Low
EMP5592,Richard Robertson,IT,8.0,7.8,3,8,Hybrid,61,,25,Medium
EMP1335,Philip Mooney,IT,11.1,8.8,6,12,Hybrid,67,52772.0,0,Low
EMP3839,Ricky Ferrell,Operations,11.2,4.7,3,3,Hybrid,95,32682.0,3,Low
EMP4087,Jonathan Reese,IT,12.2,4.3,6,11,Hybrid,100,147562.0,18,High
EMP5611,Keith Mckenzie,IT,4.6,6.2,8,7,Hybrid,95,60151.0,2,High
EMP2348,Karen Smith,HR,5.1,7.8,7,1,Onsite,71,189018.0,2,Medium
EMP2015,Jose Gill,Sales,7.9,4.7,10,10,Onsite,48,212262.0,12,Low
EMP3816,Nicole Maldonado,HR,11.3,8.4,2,0,Remote,43,146804.0,19,Low
EMP2631,Katherine Pope,Support,14.7,6.0,2,12,Remote,78,244644.0,10,Low
EMP3489,David Tran,Operations,4.7,8.8,6,9,Remote,78,211263.0,6,High
EMP4730,Ricky Wheeler,Sales,9.8,5.4,8,0,remote,69,58577.0,4,Low
EMP4251,Crystal Williams,Support,11.2,7.2,2,0,Remote,55,31061.0,15,Medium
EMP5802,Peter Scott,HR,9.4,5.2,10,3,Onsite,87,89684.0,30,Low
EMP3070,Martin Mills,Marketing,6.7,,5,6,Hybrid,43,91089.0,0,Low
EMP5452,Thomas Alvarez,Support,6.7,8.6,2,9,REMOTE,67,215822.0,23,Medium
EMP3377,,Operations,4.3,8.7,5,4,Hybrid,81,121318.0,9,Medium
EMP2635,David Zuniga,Sales,13.1,7.4,1,5,Onsite,65,212858.0,29,High
EMP5646,Hannah Richard,HR,,5.4,2,0,remote,80,101623.0,3,Low
EMP3479,Dominique Simon,IT,12.7,7.4,3,1,Onsite,62,162476.0,25,High
EMP3265,Linda Clarke MD,Sales,6.4,7.2,6,2,Remote,77,171358.0,30,Low
EMP3959,Alisha Spencer,Finance,8.7,5.0,4,8,Hybrid,92,126900.0,18,High
EMP5905,Dr. Kelly Mcbride,HR,10.1,7.0,7,2,Hybrid,90,65768.0,15,Low
EMP4059,Melissa Ayala,IT,8.2,3.6,9,4,Hybrid,75,,17,Low
EMP3141,Amanda Daniels,Marketing,11.7,4.6,5,9,Remote,47,,29,High
EMP4118,Scott Clark,,6.8,5.3,3,1,Onsite,50,213376.0,17,High
EMP5898,Cheryl Brown,Finance,9.1,3.8,4,11,Onsite,49,40550.0,19,High
EMP5045,Paul Clark,Sales,10.4,4.3,5,9,Hybrid,42,144824.0,13,Low
EMP4356,Kenneth Murillo,Finance,,8.3,8,2,Onsite,78,85664.0,23,Low
EMP3744,Richard Salinas,Operations,9.3,5.7,3,8,Hybrid,78,135578.0,24,Medium
EMP4506,Sarah Berry,HR,5.1,6.2,9,2,Remote,63,233691.0,7,High
EMP2679,Casey Pearson,IT,13.1,3.4,9,5,Onsite,41,173298.0,13,Medium
EMP5249,Rachel Lam,Finance,9.2,7.6,1,0,Remote,74,206646.0,18,High
EMP4147,Jonathan Steele,HR,7.7,4.7,1,7,Remote,52,246350.0,9,Low
EMP3294,Tara Lamb,Support,13.8,,2,5,Hybrid,68,179697.0,21,Medium
EMP1580,Rebecca Chambers,Support,8.7,5.5,1,11,Hybrid,73,137448.0,7,Medium
EMP2470,Brenda Arnold,Marketing,7.4,7.0,5,2,Remote,68,146300.0,0,Medium
EMP5070,Robin Anderson,IT,8.9,5.3,3,10,Onsite,98,101984.0,13,Low
EMP4343,Rachel Blackwell,IT,11.9,6.9,6,6,Hybrid,54,155542.0,2,Low
EMP5583,Scott Mclaughlin,HR,,5.0,6,4,Remote,66,67642.0,0,Low
EMP4672,Joshua Yu,Support,10.5,8.3,7,7,Onsite,53,192668.0,1,Medium
EMP1559,Scott Murray,Sales,6.2,7.4,2,11,Onsite,44,29883.0,27,Low
EMP3849,Mark Hill,HR,12.2,5.8,8,9,Hybrid,88,39742.0,22,Low
EMP1512,Raymond Jackson,IT,7.9,6.8,5,8,Remote,73,123013.0,22,Low
EMP5729,Clayton Foster MD,Operations,9.7,8.1,5,5,Onsite,51,,19,Medium
EMP2081,Danielle Cox,HR,4.2,7.1,7,10,Hybrid,90,,10,Medium
EMP2664,Dawn Pittman,Sales,12.4,7.7,3,9,Hybrid,82,66191.0,10,High
EMP2012,Charles Williamson,Finance,14.9,3.7,1,5,Remote,56,189361.0,16,Low
EMP2931,Hannah Valdez,HR,10.4,3.7,1,3,remote,52,63636.0,9,High
EMP2150,Bryan Lee,Finance,5.8,7.6,5,12,Onsite,98,222021.0,23,High
EMP3838,Miguel Bird,Finance,13.3,7.9,1,2,Hybrid,45,67204.0,26,Low
EMP1116,Keith Mills,Finance,15.0,5.9,3,7,Onsite,74,151967.0,11,High
EMP1740,Ross Simpson,HR,7.4,6.5,5,10,Remote,97,80009.0,10,Medium
EMP5982,Jonathan Sullivan,IT,15.0,5.6,6,2,Remote,55,241181.0,18,Medium
EMP4675,Brenda Mata,HR,13.8,5.2,9,10,Onsite,51,66641.0,16,High
EMP1830,Richard Hardy,Sales,13.9,5.5,1,0,Remote,70,217276.0,24,Medium
EMP1119,Wendy Davis,Support,14.6,3.8,10,5,Hybrid,95,51309.0,27,Low
EMP5752,Kimberly Landry,,4.1,6.3,6,7,Hybrid,82,157631.0,27,High
EMP5955,Shannon Cross MD,Sales,8.6,7.4,8,5,Hybrid,54,244455.0,22,Low
EMP5913,Christopher Ross,HR,10.1,7.3,3,10,Onsite,89,103710.0,12,Low
EMP1635,David Hall,Sales,5.5,3.7,8,9,Hybrid,68,96338.0,22,Low
EMP5465,Colleen Harrison,,8.7,4.6,1,6,Remote,59,57486.0,25,Medium
EMP5364,Amber Bright,Operations,9.6,8.0,8,8,Remote,65,39073.0,30,Low
EMP5142,Bryan Mayo,Operations,14.2,5.2,7,10,Onsite,79,121492.0,14,High
EMP1991,Stephanie Duran,IT,12.8,8.1,10,3,Onsite,58,206062.0,23,Medium
EMP1876,Jordan Huerta,Support,10.1,7.5,2,6,Remote,69,45027.0,3,Low
EMP1004,Lori Taylor,Sales,7.9,5.1,5,12,Remote,42,216294.0,14,Medium
EMP4051,Bryan Cisneros,Support,12.4,7.4,1,3,Onsite,72,122451.0,29,High
EMP4124,James Castro,IT,10.0,,6,10,Hybrid,74,247250.0,9,High
EMP3660,Gregory Campbell,HR,14.7,4.1,9,12,Onsite,50,77723.0,28,High
EMP3491,Russell Foster,Finance,11.7,4.3,3,2,Remote,85,140056.0,15,High
EMP4854,Jeremy Myers,Finance,13.5,3.3,10,4,Remote,80,208045.0,1,Low
EMP5777,Faith Smith,Operations,5.6,,2,10,Remote,84,170230.0,11,Medium
EMP2715,Maria Gonzales,IT,11.1,8.8,3,1,Remote,54,144913.0,26,High
EMP2148,Tracey Ewing,Marketing,4.1,6.0,6,7,Onsite,65,134004.0,30,Medium
EMP4261,Melissa Sawyer,IT,5.2,5.3,3,5,Remote,90,227730.0,18,Medium
EMP1574,Melanie Suarez,Finance,10.6,6.4,1,11,Remote,86,198472.0,26,Low
EMP4769,Joy Deleon,HR,9.6,6.8,8,9,Hybrid,77,28128.0,29,High
EMP4736,Jacob Ferrell,Support,12.5,5.6,6,8,Remote,92,65204.0,12,High
EMP5146,Bryan Duran,Finance,10.9,8.7,6,2,Remote,87,248671.0,21,Low
EMP1853,Jaime Mann,Finance,14.2,3.9,9,8,Hybrid,61,194671.0,22,Medium
EMP2982,Amber Ramos,Sales,11.9,7.5,5,8,Hybrid,99,131870.0,5,Low
EMP3774,Margaret Espinoza,Support,4.3,5.8,10,7,Remote,45,74678.0,24,High
EMP2166,Mario White,Marketing,8.2,3.3,6,5,Onsite,91,51260.0,0,Medium
EMP1971,Zachary Richards,,8.8,8.4,8,4,Remote,49,58499.0,21,High
EMP3701,Lindsay Potts,HR,7.6,4.1,5,2,Onsite,83,245646.0,11,Medium
EMP5495,Nicole Lopez,Marketing,9.5,3.3,5,12,Onsite,61,110946.0,18,Medium
EMP4847,Cory Carr,HR,13.4,7.4,10,2,Onsite,90,205588.0,11,Medium
EMP3368,Joyce Phillips,Finance,8.3,3.6,3,4,Onsite,85,51192.0,2,Medium
EMP5115,Brooke Palmer,Sales,13.2,6.7,7,9,Hybrid,99,212367.0,19,Low
EMP5780,Tommy Spencer,HR,6.2,3.2,3,12,Remote,95,47995.0,8,Low
EMP5131,Miss Michelle Hays,Finance,9.1,,6,6,Onsite,78,27663.0,9,High
EMP3950,Drew Mcgrath,HR,14.3,3.1,10,5,remote,54,146380.0,5,Medium
EMP1524,Carrie Mason,Support,5.2,5.3,1,10,Remote,43,77403.0,8,Medium
EMP3455,Jason Wilkerson,Finance,12.4,7.2,3,7,Onsite,78,169374.0,1,High
EMP2841,Lori Black,Operations,14.7,4.6,9,9,Remote,52,208492.0,3,Low
EMP1537,Amy Jensen,HR,9.2,6.4,1,1,Onsite,82,115703.0,14,High
EMP3806,Melanie Travis,Support,11.0,7.8,1,1,Remote,63,78334.0,10,Medium
EMP5341,Jeffery Carey,Sales,5.2,7.9,2,4,REMOTE,95,33118.0,25,High
EMP4175,Victoria Mccoy,HR,8.9,7.8,8,3,Onsite,87,51623.0,24,Low
EMP1784,Jennifer Pena,Finance,14.1,8.2,6,4,Onsite,57,235322.0,3,High
EMP5057,Christopher Griffin,Marketing,6.9,5.6,10,4,Hybrid,66,108382.0,15,Low
EMP2409,Nathan Owens,Finance,5.5,7.6,5,2,Hybrid,66,170302.0,6,Low
EMP3537,Brenda Smith,Operations,11.1,6.5,8,12,Hybrid,55,115169.0,4,High
EMP1154,Vincent Bell,Operations,8.7,7.8,2,10,Remote,81,226578.0,17,Medium
EMP4009,Kelsey Hendrix,Support,4.0,8.5,5,3,Onsite,64,108426.0,4,Medium
EMP2686,Rose Olson,Finance,9.9,6.9,4,12,Onsite,92,175585.0,29,High
EMP3901,Shannon Long,Sales,5.7,5.1,10,8,Remote,60,53501.0,22,High
EMP3819,Kaitlyn Mcgee,Sales,4.8,3.5,1,10,Onsite,97,94334.0,30,Medium
EMP5721,Anthony Baker,Support,10.9,8.7,9,6,Hybrid,96,174225.0,21,Medium
EMP4863,Mark Graham,Operations,4.6,6.6,7,8,Hybrid,91,118978.0,21,High
EMP3733,James Hill,IT,4.1,8.0,6,3,Onsite,48,201510.0,12,High
EMP2895,Rachel Reynolds,Sales,9.0,8.3,9,4,Hybrid,57,30913.0,22,Low
EMP1569,Elizabeth Rodriguez,HR,12.7,8.3,1,8,Remote,96,61429.0,14,Low
EMP2816,Allen Ray,HR,8.4,7.7,4,2,Onsite,66,107966.0,14,Low
EMP3065,Denise Thompson,Operations,11.6,6.5,10,1,Remote,82,90216.0,4,Low
EMP1127,Dylan Wade,Sales,6.8,,1,12,Remote,69,100400.0,21,Low
EMP4394,Jessica Evans,Finance,9.2,8.5,2,1,Remote,96,224217.0,16,Medium
EMP4327,Denise Wilson,Marketing,7.3,7.7,6,0,Remote,51,64642.0,1,High
EMP4591,Randy Bennett,IT,5.5,7.3,5,2,Hybrid,90,172060.0,13,High
EMP3975,Melissa Wright,Marketing,12.7,8.4,9,2,Hybrid,51,217648.0,5,Medium
EMP1980,Nancy Fields,HR,,3.1,4,0,Onsite,53,151121.0,20,Low
EMP3300,Christopher Jones,IT,9.1,4.2,1,6,Hybrid,68,51651.0,7,High
EMP1190,Betty Holloway,Operations,5.7,4.8,2,8,Onsite,89,166497.0,26,Low
EMP2139,Melissa Cohen,HR,6.7,6.2,4,12,Onsite,83,207525.0,23,Medium
EMP1699,Stephanie Jacobs,HR,12.6,3.8,10,7,Hybrid,85,195280.0,11,Medium
EMP5956,Margaret Davis,Finance,11.8,4.2,10,7,Remote,64,209924.0,7,High
EMP1606,Yvonne Walls,Sales,,6.0,10,4,Hybrid,71,,24,Medium
EMP5276,Mrs. Sarah Carpenter,Support,12.2,4.2,3,6,Hybrid,59,104745.0,29,High
EMP1301,Laura Perez,Marketing,9.4,4.0,6,2,Remote,48,213825.0,17,High
EMP4420,Courtney King,Marketing,4.4,3.3,10,9,Onsite,55,42292.0,17,Low
EMP5996,Charlotte Jones,IT,6.8,6.8,6,9,Onsite,96,122123.0,10,Medium
EMP2060,Carol Butler,Finance,6.5,7.1,2,3,Remote,52,68117.0,10,High
EMP3565,Eric Ware,HR,9.2,6.3,6,3,Onsite,93,192091.0,29,High
EMP1472,Bradley Brown,Support,11.0,5.9,6,8,Onsite,59,246621.0,5,High
EMP2069,Angel Ellis,Finance,12.7,4.2,10,2,Hybrid,80,158404.0,8,Medium
EMP3524,Charles Miranda,HR,11.1,7.4,8,8,Remote,92,118393.0,29,Low
EMP3205,John Hernandez,IT,10.9,6.3,9,0,Hybrid,100,66507.0,4,Low
EMP2243,Matthew Jones,HR,6.2,7.2,2,11,Remote,86,156683.0,19,High
EMP1016,John Bonilla,Sales,12.4,6.0,2,10,Onsite,59,245638.0,20,Low
EMP4120,James Johnson,Operations,4.2,7.2,3,10,Remote,68,139540.0,23,Low
EMP5642,Stephen Stanley,Support,14.7,3.4,9,7,Onsite,74,141815.0,20,Low
EMP5754,Connor Harris,Sales,10.4,7.7,1,5,Remote,98,153740.0,25,Medium
EMP1815,Travis Porter,Support,4.4,4.1,8,9,Hybrid,100,48074.0,20,Medium
EMP4067,Jacob Gardner,Marketing,12.2,3.4,9,4,Onsite,41,59010.0,11,Medium
EMP5960,Maureen Perez,IT,13.9,9.0,4,10,Hybrid,53,206283.0,16,Low
EMP1959,Cheryl Peterson,HR,13.2,7.5,5,9,Onsite,97,198837.0,18,Low
EMP5893,Mark Martinez,Support,14.1,3.6,5,5,REMOTE,84,131659.0,15,Medium
EMP1225,Denise Hubbard,IT,8.0,6.4,8,12,Remote,75,59018.0,19,Medium
EMP4354,Larry Villarreal,Marketing,8.5,3.8,1,6,Hybrid,77,58977.0,18,Medium
EMP3485,Christie Gaines,HR,12.8,4.7,5,0,Remote,82,50159.0,16,High
EMP1562,Jeremy Rocha,HR,,6.1,7,5,Onsite,72,27776.0,21,High
EMP4436,Elizabeth Gray,Operations,14.4,8.9,6,2,Onsite,51,169257.0,29,High
EMP2693,Jody Stephens,HR,14.3,7.4,6,11,Remote,60,133823.0,6,High
EMP2045,Sarah Williams,Operations,15.0,8.3,4,9,Hybrid,72,235254.0,10,High
EMP4446,Kenneth House,HR,4.2,3.8,4,0,Hybrid,47,51653.0,23,High
EMP5565,Jesse Daniels,IT,5.7,6.5,10,3,Hybrid,58,220561.0,11,Low
EMP1954,Jeremy Salazar,Finance,8.0,5.6,5,9,Onsite,93,224639.0,29,Medium
EMP1151,Joseph Thompson,Marketing,7.3,6.9,1,0,Onsite,70,247114.0,12,Low
EMP3735,Nicole Bush,,13.4,8.9,5,2,Remote,81,107614.0,11,High
EMP5183,,Sales,14.4,7.5,6,5,Remote,95,54509.0,6,High
EMP5735,Patrick Webb,IT,11.7,5.9,6,10,Onsite,74,113626.0,30,Medium
EMP5999,Mathew Allen,Sales,10.5,3.5,3,10,Hybrid,85,137631.0,28,High
EMP2218,Robert Ho,Sales,6.8,7.1,high,10,Onsite,48,62400.0,12,Medium
EMP2527,David Johnson,Finance,5.1,6.5,7,3,REMOTE,93,183778.0,27,Medium
EMP4987,Megan Graham,Sales,4.0,7.1,5,4,Remote,90,217513.0,10,Low
EMP2090,,Support,13.8,6.4,6,4,Remote,75,47219.0,4,Medium
EMP2300,Andrew Garner,IT,6.2,8.6,4,4,Onsite,45,174454.0,18,Medium
EMP5724,,Marketing,14.9,3.3,10,3,Remote,93,86063.0,14,Low
EMP1160,Cathy Thompson DVM,Sales,6.5,3.6,9,5,Remote,47,224912.0,8,Medium
EMP5067,Mr. Jared White,Operations,14.2,3.7,1,11,Hybrid,72,229326.0,23,Medium
EMP1956,Lisa Hernandez,Marketing,12.8,3.3,3,0,Hybrid,54,73009.0,1,Low
EMP4791,Colleen King,HR,9.9,8.4,3,4,Onsite,52,67982.0,7,Low
EMP4234,Angela Charles,Support,7.7,4.3,3,8,Hybrid,65,103224.0,24,High
EMP3869,Renee Larson,Marketing,12.2,8.5,2,2,Hybrid,74,226963.0,2,Medium
EMP4777,Lydia Ross,it,10.4,5.5,8,5,Hybrid,98,222900.0,15,Low
EMP5433,Rebecca Rhodes,it,10.8,4.1,8,8,Onsite,95,239739.0,16,Medium
EMP3961,Jesse Walker,Marketing,13.3,3.8,9,9,Remote,42,98629.0,22,Low
EMP3200,Maria Mills,HR,8.0,3.0,9,2,Remote,45,197729.0,26,Low
EMP1098,Robert Martin,Marketing,11.3,3.9,3,8,Hybrid,44,66034.0,0,High
EMP3557,Samantha Rivera,Sales,6.9,3.5,6,5,Onsite,67,96203.0,0,Low
EMP4183,Sarah Camacho,Support,6.9,5.6,5,4,Hybrid,66,149001.0,18,Low
EMP1253,James Moon,Sales,9.3,5.3,3,7,Hybrid,98,164756.0,10,High
EMP4923,Michael Hernandez,Finance,8.9,8.7,4,10,Onsite,70,107103.0,18,Low
EMP5199,Frederick Payne,Finance,12.5,8.7,9,6,Onsite,91,178890.0,15,Low
EMP2445,Jeffrey Torres,HR,4.3,5.0,5,3,Remote,61,225470.0,1,High
EMP2648,Carlos Gutierrez,Support,7.9,5.8,1,11,Onsite,94,239668.0,25,Low
EMP5682,Monique Phillips,Support,4.8,5.0,2,10,Remote,44,54764.0,18,High
EMP5723,Nancy Smith,IT,4.0,6.4,4,1,Onsite,75,143797.0,7,High
EMP4991,Tiffany Williams,Operations,5.3,8.0,6,5,Remote,50,208010.0,7,Low
EMP2696,David Fisher,Operations,6.5,7.2,7,7,Hybrid,41,,23,Low
EMP4191,Thomas Beck,Marketing,14.4,8.5,5,4,Onsite,90,125742.0,27,Medium
EMP5499,Jacob Hartman,Marketing,6.4,5.5,4,2,Remote,69,34547.0,11,Medium
EMP2154,Samantha Bell,IT,12.5,6.9,7,6,Onsite,85,178658.0,28,Low
EMP3255,Marvin Henderson DVM,HR,11.9,8.8,8,2,Remote,44,144843.0,21,Medium
EMP2682,Amanda Mills,Marketing,14.1,6.7,4,12,Hybrid,44,226094.0,21,Medium
EMP4170,Jason Chapman,,11.1,5.9,7,6,Remote,85,224340.0,27,Low
EMP3056,David Harrell,Operations,7.3,8.4,1,4,Hybrid,98,135145.0,2,Medium
EMP5090,Walter James,Support,13.0,5.7,4,10,Onsite,57,206712.0,29,Low
EMP4108,Timothy Smith,Operations,5.9,6.0,5,2,Remote,80,100409.0,2,High
EMP5548,Paul Johnson,Finance,11.6,5.8,8,7,Onsite,90,38042.0,2,High
EMP4723,Michelle Keller,IT,6.4,8.6,6,11,Hybrid,89,130492.0,1,Low
EMP3049,William Holmes,Marketing,5.3,7.9,6,3,Hybrid,59,165792.0,26,Low
EMP4643,Martin Maxwell,Sales,4.4,3.4,5,4,Remote,40,142907.0,14,High
EMP1931,,Support,6.6,6.3,5,10,Onsite,84,120120.0,28,Low
EMP1623,Jenna Potts,IT,11.3,8.6,2,3,Remote,50,129083.0,3,Medium
EMP1262,Susan Webb,Operations,7.5,6.9,2,10,Onsite,76,85875.0,17,Low
EMP4369,Scott Cook,Finance,6.3,3.1,6,10,Hybrid,83,91373.0,19,High
EMP5061,Laura Liu,Operations,13.5,3.4,9,6,Onsite,42,112736.0,12,Medium
EMP2802,Samantha Joseph,IT,4.2,7.3,6,5,Onsite,42,62614.0,28,Low
EMP5736,Thomas Trujillo,Marketing,10.3,3.6,6,0,Remote,58,187165.0,26,Low
EMP3696,Kevin Smith,Support,13.3,7.9,9,3,Remote,60,26600.0,15,Low
EMP3385,Anthony Fox,Marketing,4.1,8.1,2,8,Hybrid,44,212473.0,27,Medium
EMP2959,Jillian Allen,Finance,10.0,3.1,3,1,Hybrid,76,219106.0,19,Low
EMP3976,Brenda Allison,Marketing,14.0,,2,9,Onsite,41,227138.0,16,High
EMP1488,Mr. Brandon Nelson,Operations,11.6,5.5,7,1,Remote,75,91253.0,15,Low
EMP2843,Marcus James,Operations,8.5,6.8,4,6,Remote,56,241129.0,11,High
EMP2734,Monica Le,Support,10.4,4.3,7,10,Onsite,57,52253.0,24,Medium
EMP3911,Claudia Williams,HR,6.7,4.0,3,3,Hybrid,62,42625.0,1,High
EMP4219,Sarah Blake,IT,11.7,5.9,4,1,Hybrid,59,79035.0,18,Low
EMP1146,Miguel Bailey,Sales,6.3,4.3,4,5,Remote,89,63680.0,25,Medium
EMP2986,Eric Nichols,Marketing,6.7,3.1,4,7,Onsite,56,152605.0,12,Medium
EMP2369,Sally Bernard,IT,9.4,6.8,2,5,Remote,100,186998.0,3,Low
EMP3811,Michael Collins,IT,5.6,8.3,3,0,Hybrid,73,115872.0,16,Medium
EMP1659,Sarah Wall,Sales,4.4,3.4,5,1,Remote,100,81596.0,30,Low
EMP2794,Taylor Mckay,HR,7.1,,2,12,Remote,47,128522.0,26,High
EMP3511,Amber Ford,IT,6.6,4.5,4,0,Remote,91,205754.0,7,High
EMP4397,Anne Barnes,IT,6.1,7.1,8,3,Hybrid,96,202683.0,30,High
EMP5282,George Roth,Operations,9.9,7.6,1,11,Hybrid,89,231144.0,28,Low
EMP2147,James Mcdowell,HR,10.2,5.9,6,2,Remote,85,148013.0,6,Low
EMP4272,Molly Larson,HR,9.3,8.9,2,7,Onsite,93,180104.0,3,Medium
EMP1608,Christopher Phelps,Marketing,7.8,8.2,3,7,Hybrid,47,208040.0,16,High
EMP4582,Jenny Hall,Sales,12.0,6.9,7,8,Onsite,67,137643.0,14,High
EMP2930,Christopher Allen,IT,6.2,7.0,9,5,Onsite,75,93945.0,15,Low
EMP1197,Randall Watson,Support,7.1,7.6,5,7,Hybrid,97,159572.0,4,Low
EMP3931,Stephen Miller,Support,12.5,5.9,1,6,Onsite,71,191211.0,12,Low
EMP3327,Danielle Yang,Sales,13.1,4.1,4,6,Hybrid,76,47315.0,9,Low
EMP5389,Michael Fox,it,6.0,4.2,5,7,Hybrid,79,65968.0,24,High
EMP1766,Matthew Salinas,Support,10.6,5.6,3,7,Hybrid,72,136181.0,17,Medium
EMP5496,Rhonda Dickson,Support,11.4,5.7,7,10,remote,92,199610.0,29,Medium
EMP5218,Allison Johnson,Operations,4.5,3.8,6,6,Hybrid,57,192041.0,14,Low
EMP4255,Richard Chavez,HR,12.6,5.7,3,5,Onsite,81,97868.0,26,High
EMP1202,Michele Boyle,HR,10.7,5.5,5,3,Hybrid,59,56941.0,1,High
EMP4510,Mathew Johnson,IT,10.5,4.8,8,6,Remote,70,73283.0,1,Medium
EMP5931,Ruth Orr,,10.8,7.9,8,8,Remote,96,93489.0,5,High
EMP2733,Lance Valenzuela,Operations,7.6,7.0,5,5,Hybrid,45,28388.0,3,Low
EMP3777,David Gordon,Marketing,13.6,7.3,5,11,Remote,66,232709.0,3,High
EMP2707,Richard Huang,HR,11.3,7.5,7,4,Remote,96,186222.0,3,Medium
EMP4474,Loretta Jackson,IT,7.8,5.1,2,4,Onsite,80,223337.0,13,High
EMP1854,Erika Jennings,Operations,14.7,7.5,10,10,Hybrid,49,234604.0,18,Medium
EMP5737,Kim Hubbard,Marketing,8.3,6.7,7,2,Hybrid,68,,16,Low
EMP5097,Brandon Hernandez,Support,9.0,6.0,9,0,Remote,91,96152.0,11,High
EMP3160,Robert Wright PhD,Sales,10.3,5.3,5,8,Onsite,81,183508.0,24,High
EMP1698,Mr. John Williams,Finance,10.7,6.7,10,3,Remote,54,205191.0,0,High
EMP3220,Heather Pitts,IT,14.6,8.5,2,5,Onsite,65,68102.0,8,High
EMP3999,Brandy Owens,HR,13.3,5.0,1,10,REMOTE,94,30043.0,14,High
EMP4696,Brianna Briggs,Support,10.9,3.4,10,11,Hybrid,49,211278.0,16,Medium
EMP2636,Hector Reynolds,Support,8.8,7.7,2,2,Onsite,94,93812.0,24,Low
EMP4457,Matthew Evans,Sales,12.7,6.4,4,10,Hybrid,100,117582.0,20,High
EMP4581,Blake Mercado,Finance,12.8,5.0,3,8,Hybrid,72,144361.0,6,High
EMP2291,Megan Blake,Marketing,9.2,3.8,9,11,Onsite,100,103514.0,15,Medium
EMP5659,Candace Crawford,Finance,12.4,6.5,8,1,Remote,83,172728.0,10,Medium
EMP2853,Jennifer Ortiz,Finance,6.2,6.0,3,4,Remote,93,248822.0,17,Low
EMP4763,William Perez,Finance,8.7,7.4,1,8,Hybrid,85,158704.0,14,High
EMP4304,Erika Parker,HR,4.9,6.1,9,9,Hybrid,54,30917.0,12,Medium
EMP1468,,Operations,9.3,5.0,5,10,Onsite,60,97583.0,8,High
EMP4743,Erica Padilla,Support,11.6,4.9,5,1,Onsite,47,161517.0,3,High
EMP4445,Ryan Taylor,Operations,9.8,5.7,8,5,Remote,80,146387.0,1,High
EMP2998,Jeremiah Hancock,Marketing,5.3,7.0,6,9,Hybrid,86,122548.0,27,High
EMP1663,Paul Bruce,Finance,5.7,9.0,8,5,Hybrid,97,107615.0,17,Medium
EMP5779,Robert Park,Finance,12.6,4.7,1,6,Hybrid,91,150554.0,4,Medium
EMP4748,Francisco Rodriguez,Finance,14.4,4.6,9,3,Remote,52,88683.0,10,Low
EMP5413,Brent Frederick,Operations,12.9,7.2,1,5,Remote,46,37029.0,25,Medium
EMP5744,Kelly Kirby,HR,11.1,8.9,5,1,REMOTE,72,142335.0,19,High
EMP1709,Colleen Orr,IT,6.8,7.2,3,11,Onsite,86,57386.0,2,Medium
EMP2282,Jordan Foley,Marketing,5.0,9.0,3,12,Hybrid,64,117434.0,10,Medium
EMP3675,Scott Cooper,Support,12.8,,2,6,Hybrid,69,88578.0,9,High
